0.347389937,0.348240673,1.493852326,0.358059022,0.194880788
0.347284813,0.348256193,1.493831241,0.40803565,0.205392977
0.347277371,0.348449826,1.485249374,0.417780434,0.203036425
0.347342024,0.348515145,1.49246116,0.362145401,0.189674936
0.347503107,0.348306769,1.492439292,0.290762552,0.202024879
0.347354289,0.348385493,1.485634366,0.334014148,0.210348734
0.347543715,0.348438191,1.484598841,0.327224359,0.198376911
0.347507066,0.348345131,1.481327463,0.356407352,0.215568729
0.347483107,0.348544772,1.482790538,0.38898896,0.205071426
0.347614537,0.348549756,1.476484032,0.316906441,0.195280494
0.347474299,0.348395008,1.471008616,0.316206769,0.202962736
0.347652545,0.348248099,1.481597974,0.289098228,0.219119933
0.347655423,0.34822728,1.473362638,0.299626048,0.223641
0.347551134,0.348280045,1.47466367,0.28396011,0.217291111
0.347651127,0.348308301,1.46880829,0.278405911,0.218099455
0.347588504,0.348473311,1.464783556,0.347985244,0.209208419
0.347624817,0.348405597,1.467487829,0.327964224,0.215272485
0.347671214,0.348284237,1.463361158,0.259845268,0.214388964
0.347679814,0.348277032,1.465012816,0.247178985,0.209358774
0.347593532,0.34830225,1.462576949,0.299163074,0.210973972
0.347438928,0.348443711,1.46375776,0.391794344,0.21355829
0.347527879,0.348680026,1.45729271,0.278075428,0.197715945
0.348030293,0.348940388,1.462138469,0.230899718,0.182112531
0.348202393,0.348986423,1.45761032,0.275639232,0.186719941
0.348192823,0.348626343,1.455560366,0.248113865,0.197663098
0.348133399,0.3484386,1.460510882,0.233991669,0.204945634
0.347960819,0.348531987,1.451412942,0.275320658,0.204111239
0.3478227,0.348796713,1.45292713,0.281753168,0.187267769
0.34797612,0.348615412,1.454102503,0.273085431,0.200033048
0.348066103,0.348509669,1.444943849,0.274632152,0.212540045
0.348085902,0.348463139,1.449587036,0.255383747,0.213478647
0.348099954,0.34864584,1.449773843,0.270032185,0.207447331
0.347993327,0.348441373,1.448470051,0.304395722,0.242845489
0.347852715,0.348378189,1.444050908,0.326493426,0.251520669
0.347905615,0.3482333,1.437174525,0.321673882,0.26085607
